Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Suburb,Propertycount,Postcode,zipcode,price,weekly_price,monthly_price
h,2265000.0,4.6,2.0,1.0,1.0,460.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,840000.0,4.6,3.0,2.0,2.0,0.0,88.0,2014.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1780000.0,4.6,3.0,3.0,2.0,88.0,178.0,2011.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,605000.0,4.6,2.0,1.0,1.0,0.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,535000.0,4.6,2.0,1.0,1.0,1228.0,,1970.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,815000.0,4.6,2.0,1.0,1.0,0.0,93.0,1940.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,1975000.0,4.6,3.0,2.0,1.0,0.0,196.0,2010.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,445000.0,4.6,2.0,1.0,1.0,0.0,,1960.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,663000.0,4.6,2.0,1.0,1.0,0.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,657500.0,4.6,2.0,1.0,1.0,728.0,73.0,1965.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,445000.0,4.6,1.0,1.0,1.0,0.0,52.0,1970.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,750000.0,4.6,2.0,1.0,1.0,747.0,,2007.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1180000.0,4.6,3.0,1.0,3.0,218.0,92.0,1900.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,470000.0,4.6,2.0,1.0,1.0,0.0,70.0,1970.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,485000.0,4.6,2.0,1.0,1.0,0.0,76.0,2005.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1800000.0,4.6,3.0,2.0,4.0,601.0,158.0,1940.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,805000.0,4.6,2.0,1.0,1.0,0.0,,1970.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1855000.0,4.6,3.0,1.0,1.0,304.0,125.0,1900.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1377000.0,4.6,3.0,1.0,2.0,314.0,,1890.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,665000.0,4.6,2.0,1.0,3.0,0.0,70.0,1965.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,751000.0,4.6,2.0,1.0,1.0,711.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1551000.0,4.6,3.0,1.0,1.0,199.0,103.0,1890.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,415000.0,4.6,1.0,1.0,1.0,0.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,743000.0,4.6,2.0,1.0,2.0,0.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1535000.0,4.6,2.0,1.0,0.0,243.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,612500.0,4.6,2.0,1.0,1.0,859.0,71.0,1960.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,2410000.0,4.6,3.0,2.0,0.0,249.0,171.0,1890.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,690000.0,4.6,2.0,1.0,1.0,82.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,695000.0,4.6,2.0,1.0,1.0,3194.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,715000.0,4.6,2.0,1.0,1.0,0.0,82.0,2001.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,2375000.0,4.6,3.0,2.0,2.0,472.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1980000.0,4.6,3.0,2.0,1.0,151.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
t,1055000.0,4.6,2.0,2.0,1.0,191.0,151.0,1975.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1976000.0,4.6,4.0,2.0,2.0,410.0,275.0,1890.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,382000.0,4.6,1.0,1.0,1.0,0.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,499000.0,4.6,1.0,1.0,1.0,0.0,56.0,1960.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,495000.0,4.6,2.0,1.0,1.0,0.0,85.0,1970.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,1400000.0,4.6,3.0,2.0,1.0,164.0,126.0,1890.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,370000.0,4.6,1.0,1.0,1.0,0.0,44.0,2014.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,627500.0,4.6,2.0,2.0,2.0,0.0,89.0,2000.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,710000.0,4.6,2.0,2.0,1.0,0.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,485000.0,4.6,2.0,1.0,1.0,0.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,310000.0,4.6,1.0,1.0,1.0,0.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,3120000.0,4.6,2.0,1.0,4.0,677.0,,,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
u,450000.0,4.6,2.0,1.0,1.0,0.0,,1970.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,2160000.0,4.6,3.0,2.0,2.0,387.0,,1910.0,Boroondara,Hawthorn,11308.0,3122.0,3122.0,86.5,600.0,2974.0
h,815000.0,10.5,2.0,1.0,2.0,589.0,120.0,1930.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,720000.0,10.5,3.0,1.0,0.0,505.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,1370000.0,10.5,4.0,2.0,4.0,481.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,757000.0,10.5,2.0,2.0,2.0,275.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,740600.0,10.5,3.0,2.0,2.0,337.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,580000.0,10.5,2.0,1.0,1.0,577.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
t,565000.0,10.5,2.0,2.0,1.0,201.0,107.0,2007.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,1587500.0,10.5,4.0,5.0,2.0,599.0,,2013.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,758500.0,10.5,2.0,2.0,3.0,510.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,994000.0,10.5,3.0,2.0,2.0,807.0,192.0,1950.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,725000.0,10.5,3.0,2.0,1.0,665.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,725000.0,10.5,2.0,1.0,3.0,577.0,,1955.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,743000.0,10.5,3.0,1.0,0.0,673.0,,1950.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,785000.0,10.5,3.0,1.0,0.0,592.0,130.0,1950.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
t,620000.0,10.5,3.0,2.0,2.0,215.0,118.0,2005.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,700000.0,10.5,3.0,2.0,1.0,608.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
t,706750.0,10.5,3.0,2.0,2.0,250.0,125.0,2012.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,584000.0,10.5,2.0,1.0,1.0,428.0,84.0,1950.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,909000.0,10.5,3.0,2.0,2.0,585.0,134.0,1960.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,1086000.0,10.5,4.0,2.0,2.0,724.0,161.0,1960.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,680000.0,10.5,2.0,1.0,1.0,605.0,78.0,1950.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
u,440000.0,10.5,2.0,1.0,2.0,281.0,,1970.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,650000.0,10.5,2.0,1.0,3.0,620.0,85.0,1950.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,890000.0,10.5,5.0,2.0,2.0,596.0,172.0,1972.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,650000.0,10.5,3.0,1.0,2.0,582.0,90.0,1955.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,659500.0,10.5,3.0,1.0,1.0,608.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,725000.0,10.5,3.0,1.0,2.0,580.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
u,605000.0,10.5,2.0,1.0,1.0,166.0,87.0,2008.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,770000.0,10.5,8.0,4.0,4.0,638.0,115.0,1960.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,950000.0,10.5,3.0,1.0,2.0,800.0,118.0,1960.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,856000.0,10.5,4.0,1.0,2.0,722.0,208.0,1975.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,600000.0,10.5,3.0,2.0,2.0,251.0,200.0,2012.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
u,450000.0,10.5,2.0,1.0,1.0,0.0,82.0,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,1060000.0,10.5,2.0,1.0,0.0,837.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,850000.0,10.5,3.0,1.0,1.0,590.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,510000.0,10.5,2.0,1.0,2.0,244.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,1100000.0,10.5,3.0,1.0,0.0,613.0,,1925.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,915000.0,10.5,3.0,1.0,1.0,748.0,101.0,1950.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
u,400000.0,10.5,2.0,1.0,1.0,127.0,83.0,1970.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,526000.0,10.5,2.0,1.0,1.0,310.0,,1994.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,570000.0,10.5,2.0,1.0,3.0,428.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,550000.0,10.5,3.0,1.0,1.0,420.0,90.0,1960.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,510000.0,10.5,2.0,1.0,1.0,174.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,590000.0,10.5,2.0,1.0,2.0,586.0,80.0,1955.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,920000.0,10.5,2.0,1.0,3.0,932.0,97.0,1950.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,460000.0,10.5,2.0,1.0,2.0,508.0,79.0,1955.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,662500.0,10.5,3.0,1.0,4.0,552.0,,,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,1000500.0,10.5,4.0,2.0,1.0,592.0,191.0,1950.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,631000.0,10.5,3.0,1.0,1.0,596.0,99.0,1960.0,Banyule,Heidelberg Heights,2947.0,3081.0,3081.0,59.0,300.0,775.0
h,765000.0,9.4,3.0,2.0,2.0,415.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,691000.0,9.4,2.0,1.0,2.0,624.0,86.0,1965.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,560000.0,9.4,3.0,1.0,1.0,523.0,87.0,1960.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,735000.0,9.4,2.0,1.0,3.0,602.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,830000.0,9.4,3.0,2.0,0.0,643.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,330000.0,9.4,3.0,1.0,1.0,468.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,405000.0,9.4,1.0,1.0,2.0,374.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
t,370000.0,9.4,2.0,1.0,1.0,100.0,90.0,2013.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,532000.0,9.4,3.0,1.0,1.0,390.0,86.0,1955.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,740000.0,9.4,3.0,2.0,1.0,627.0,,1960.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,686000.0,9.4,2.0,1.0,2.0,650.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,501500.0,9.4,2.0,1.0,2.0,538.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,525500.0,9.4,3.0,1.0,1.0,605.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,525000.0,9.4,3.0,1.0,2.0,192.0,,1970.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,710000.0,9.4,3.0,1.0,1.0,594.0,107.0,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,808000.0,9.4,3.0,1.0,0.0,649.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,652000.0,9.4,3.0,1.0,0.0,589.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,515500.0,9.4,2.0,1.0,1.0,331.0,111.0,1960.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,800000.0,9.4,3.0,1.0,3.0,633.0,88.0,1950.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,450000.0,9.4,2.0,1.0,2.0,418.0,,1960.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,605000.0,9.4,1.0,2.0,4.0,0.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,620000.0,9.4,2.0,1.0,2.0,668.0,88.0,1950.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,497500.0,9.4,2.0,1.0,2.0,708.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
u,360000.0,9.4,2.0,1.0,1.0,89.0,85.0,1970.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,440500.0,9.4,2.0,1.0,1.0,368.0,81.0,1955.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,758000.0,9.4,4.0,1.0,1.0,632.0,152.0,1955.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,690500.0,9.4,3.0,1.0,2.0,605.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,752000.0,9.4,2.0,1.0,0.0,627.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,777000.0,9.4,2.0,1.0,0.0,649.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,680000.0,9.4,2.0,1.0,1.0,591.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,480000.0,9.4,3.0,1.0,1.0,338.0,13.0,1980.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,715000.0,9.4,4.0,2.0,2.0,521.0,196.0,1990.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,520000.0,9.4,2.0,1.0,2.0,594.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,646250.0,9.4,3.0,1.0,2.0,616.0,18.0,1965.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,1375000.0,9.4,3.0,1.0,1.0,368.0,106.0,1960.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,722000.0,9.4,3.0,1.0,2.0,593.0,99.0,1950.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,715000.0,9.4,2.0,1.0,3.0,609.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,636000.0,9.4,1.0,1.0,1.0,588.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,590000.0,9.4,2.0,1.0,2.0,586.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,820000.0,9.4,4.0,2.0,2.0,608.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,725000.0,9.4,2.0,1.0,3.0,632.0,77.0,1960.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,705000.0,9.4,2.0,1.0,1.0,583.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,710000.0,9.4,3.0,2.0,4.0,1.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,415000.0,9.4,2.0,1.0,1.0,422.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,392000.0,9.4,3.0,1.0,2.0,372.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,961000.0,9.4,3.0,1.0,2.0,1179.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,507000.0,9.4,3.0,1.0,1.0,536.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,465000.0,9.4,2.0,1.0,1.0,413.0,85.0,1960.0,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,675000.0,9.4,3.0,1.0,2.0,665.0,,,Banyule,Heidelberg West,2674.0,3081.0,3081.0,59.0,300.0,775.0
h,1550000.0,13.0,2.0,1.0,1.0,732.0,97.0,1950.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
u,516000.0,13.0,2.0,1.0,1.0,0.0,76.0,1970.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1340000.0,13.0,3.0,1.0,1.0,705.0,128.0,1920.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
u,855000.0,13.0,3.0,1.0,2.0,0.0,,,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1316000.0,13.0,2.0,1.0,2.0,715.0,126.0,1949.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
t,828000.0,13.0,3.0,2.0,1.0,206.0,118.0,2002.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1055000.0,13.0,3.0,1.0,1.0,562.0,97.0,1930.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
u,623000.0,13.0,2.0,1.0,1.0,101.0,90.0,1970.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,2120000.0,13.0,4.0,2.0,2.0,847.0,315.0,1925.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1745000.0,13.0,4.0,2.0,1.0,547.0,185.0,1925.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1700000.0,13.0,4.0,2.0,2.0,545.0,180.0,1940.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
u,420000.0,13.0,2.0,1.0,1.0,0.0,70.0,2010.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
u,375500.0,13.0,2.0,1.0,1.0,0.0,,1970.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1350000.0,13.0,3.0,1.0,2.0,698.0,,,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,900000.0,13.0,1.0,1.0,1.0,369.0,,,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1262000.0,13.0,2.0,1.0,1.0,546.0,,,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1337000.0,13.0,4.0,1.0,2.0,696.0,100.0,1930.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
u,455000.0,13.0,2.0,1.0,2.0,0.0,60.0,1960.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
u,400000.0,13.0,2.0,1.0,1.0,100.0,88.0,1975.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
u,648000.0,13.0,2.0,1.0,1.0,0.0,,,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1210000.0,13.0,3.0,1.0,2.0,730.0,122.0,1940.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1167500.0,13.0,3.0,2.0,1.0,678.0,184.0,1950.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
t,900000.0,13.0,3.0,2.0,1.0,360.0,154.0,1975.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,1322000.0,13.0,3.0,2.0,4.0,738.0,,,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
h,677500.0,13.0,2.0,1.0,4.0,575.0,83.0,1950.0,Monash,Hughesdale,3145.0,3166.0,3166.0,60.0,350.0,1358.5
u,480000.0,7.9,2.0,1.0,1.0,0.0,,,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
u,430000.0,7.9,2.0,1.0,1.0,0.0,,1970.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
u,460000.0,7.9,1.0,1.0,0.0,75.0,,1970.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,1601000.0,7.9,4.0,3.0,2.0,610.0,,,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,2265000.0,7.9,4.0,2.0,2.0,925.0,208.0,1925.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,1680000.0,7.9,3.0,2.0,2.0,665.0,,,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
u,440000.0,7.9,2.0,1.0,0.0,0.0,,1960.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,2350000.0,7.9,4.0,2.0,2.0,638.0,,,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
t,962000.0,7.9,3.0,2.0,1.0,108.0,,,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,981000.0,7.9,5.0,3.0,2.0,626.0,378.0,2016.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,2400000.0,7.9,0.0,2.0,2.0,1252.0,201.0,1920.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
t,890000.0,7.9,3.0,2.0,2.0,249.0,140.0,2005.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
u,490000.0,7.9,2.0,1.0,1.0,0.0,,1960.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
u,739000.0,7.9,2.0,1.0,1.0,648.0,91.0,1965.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,1340000.0,7.9,2.0,1.0,1.0,571.0,,,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,785000.0,7.9,3.0,2.0,0.0,399.0,110.0,1950.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,1155000.0,7.9,3.0,1.0,2.0,537.0,170.0,1945.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,1300000.0,7.9,4.0,1.0,1.0,586.0,,,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
h,1020000.0,7.9,2.0,1.0,1.0,557.0,78.0,1955.0,Banyule,Ivanhoe,5549.0,3079.0,3079.0,84.5,550.0,1975.0
